No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
603,2013,3,26,2,105,168,50,113,1200,2,0.2,1011.1,-3.4,0,SSW,0.5,Aotizhongxin
604,2013,3,26,3,131,200,71,108,NA,NA,-0.3,1010.5,-2.8,0,SSW,0.1,Aotizhongxin
605,2013,3,26,4,172,223,79,109,1399,2,-0.4,1010.5,-2.3,0,NE,0.9,Aotizhongxin
606,2013,3,26,5,190,260,66,95,1600,2,-0.2,1010.5,-2.4,0,ENE,0.8,Aotizhongxin
607,2013,3,26,6,190,243,48,85,1500,2,1.1,1011.2,-2.7,0,NE,1.2,Aotizhongxin
608,2013,3,26,7,182,219,23,71,1500,2,3.2,1010.6,-3.8,0,NE,1.4,Aotizhongxin
609,2013,3,26,8,185,237,50,102,2500,2,4.8,1010.3,-2.5,0,NE,1.2,Aotizhongxin
610,2013,3,26,9,194,279,76,118,2899,2,6.6,1010.1,-3.9,0,WSW,0.8,Aotizhongxin
611,2013,3,26,10,209,292,84,122,2600,2,8.2,1009.5,-4,0,SW,0.8,Aotizhongxin
612,2013,3,26,11,209,264,76,104,1800,6,9.7,1008.6,-0.2,0,SW,2.6,Aotizhongxin
613,2013,3,26,12,220,256,76,95,1500,17,10.7,1007.6,-0.2,0,SSE,2.7,Aotizhongxin
614,2013,3,26,13,223,256,78,90,1399,28,11.8,1006.3,0.5,0,SSW,2.9,Aotizhongxin
615,2013,3,26,14,214,241,73,85,1300,39,12.3,1005.3,-0.3,0,SW,5.4,Aotizhongxin
616,2013,3,26,15,200,240,92,85,1399,47,12.8,1004.3,0.2,0,SW,4.3,Aotizhongxin
617,2013,3,26,16,209,282,101,93,1500,43,12.9,1003.4,0.3,0,SSW,3.1,Aotizhongxin
618,2013,3,26,17,199,274,112,107,1600,29,12.5,1003.6,0.6,0,SW,3.8,Aotizhongxin
619,2013,3,26,18,204,277,123,116,1899,20,11.8,1003.7,1.4,0,SSW,1.2,Aotizhongxin
620,2013,3,26,19,204,277,123,116,NA,10.4958,11.4,1004.1,2.1,0,S,1.3,Aotizhongxin
621,2013,3,26,20,226,302,99,139,2299,2,10.3,1005,0.9,0,NNW,2.1,Aotizhongxin
622,2013,3,26,21,222,298,87,137,2399,2,7.7,1004.5,2.4,0,ESE,0.1,Aotizhongxin
623,2013,3,26,22,229,326,66,132,2399,2,6.2,1004.2,1.9,0,NNE,0.5,Aotizhongxin
624,2013,3,26,23,181,291,55,119,1700,2,7.1,1003.5,3.3,0,SSW,1.1,Aotizhongxin
625,2013,3,27,0,143,230,44,86,1100,2,8,1002.9,3.8,0,SSW,1.5,Aotizhongxin
626,2013,3,27,1,131,212,34,67,900,8,7.3,1002.8,3.9,0,SW,1.9,Aotizhongxin
627,2013,3,27,2,128,187,35,55,900,11,6.1,1002.2,3.6,0,SSW,1,Aotizhongxin
628,2013,3,27,3,129,163,NA,54,NA,NA,4.3,1001.7,3,0,W,0.8,Aotizhongxin
629,2013,3,27,4,135,161,NA,54,900,2,2.9,1001.5,1.9,0,W,0.9,Aotizhongxin
630,2013,3,27,5,135,153,NA,64,1000,2,2.8,1001.4,2.2,0,SSW,0.5,Aotizhongxin
631,2013,3,27,6,138,147,NA,63,1000,2,4.2,1003.3,1.1,0,NE,1.4,Aotizhongxin
632,2013,3,27,7,186,193,NA,66,1700,2,5.3,1004.2,2.1,0,NNE,1.6,Aotizhongxin
633,2013,3,27,8,221,319,NA,65,2399,2,7.6,1004.6,3.6,0,NE,2,Aotizhongxin
634,2013,3,27,9,159,216,NA,61,1500,2,10.6,1004.5,3.8,0,ENE,3.3,Aotizhongxin
635,2013,3,27,10,182,243,26,55,1399,7,14.5,1003.8,0,0,NE,2.5,Aotizhongxin
636,2013,3,27,11,186,206,53,58,1300,23,17.2,1003.3,-2,0,ENE,4.4,Aotizhongxin
637,2013,3,27,12,132,129,50,49,900,51,18.6,1003.2,-5.5,0,NNW,5.4,Aotizhongxin
638,2013,3,27,13,45,70,30,24,500,76,19.5,1002.8,-5.5,0,NW,3.3,Aotizhongxin
639,2013,3,27,14,45,70,30,24,300,89,18.9,1002.9,-6.7,0,N,5,Aotizhongxin
640,2013,3,27,15,14,34,11,12,400,92,18.2,1003.4,-8.1,0,N,5.8,Aotizhongxin
641,2013,3,27,16,13,49,8,12,NA,93.6054,17.2,1003.9,-10.6,0,N,4.4,Aotizhongxin
642,2013,3,27,17,14,42,7,13,400,90,14.5,1005.5,-12.7,0,NE,3.9,Aotizhongxin
643,2013,3,27,18,12,18,4,15,400,85,12.7,1007.2,-13.3,0,NNE,3.5,Aotizhongxin
644,2013,3,27,19,10,26,4,19,400,82,11.6,1009,-15.1,0,NE,4.2,Aotizhongxin
645,2013,3,27,20,11,21,4,25,400,75,10.9,1010.5,-14.8,0,NNE,2.7,Aotizhongxin
646,2013,3,27,21,12,21,4,34,500,66,10.4,1012.2,-15.2,0,NNE,3.2,Aotizhongxin
647,2013,3,27,22,9,20,4,28,400,69,9.7,1013,-15,0,NE,2.3,Aotizhongxin
648,2013,3,27,23,9,20,4,28,400,61,8.1,1014,-14.2,0,ENE,2.8,Aotizhongxin
649,2013,3,28,0,16,33,6,34,400,60,6.8,1014.4,-14.1,0,ENE,2.3,Aotizhongxin
650,2013,3,28,1,16,34,7,34,400,66,5.9,1014.7,-11.7,0,ENE,2,Aotizhongxin
651,2013,3,28,2,6,20,9,28,400,62,5.3,1014.8,-13.7,0,ENE,3,Aotizhongxin
652,2013,3,28,3,12,21,7,40,400,51,4.5,1014.8,-12.5,0,NE,2.1,Aotizhongxin
653,2013,3,28,4,12,22,8,40,400,52,4.3,1015.7,-13.6,0,NE,2,Aotizhongxin
654,2013,3,28,5,10,23,8,32,400,56,4.3,1016.3,-15.1,0,NE,2.3,Aotizhongxin
655,2013,3,28,6,13,22,17,38,400,48,4.6,1016.9,-14.8,0,E,1,Aotizhongxin
656,2013,3,28,7,8,18,14,39,400,48,5.4,1017.3,-15.8,0,NNE,2.1,Aotizhongxin
657,2013,3,28,8,13,32,13,53,500,38,6.8,1017.6,-15.9,0,NE,1.8,Aotizhongxin
658,2013,3,28,9,13,32,13,53,500,52,7.4,1017.7,-16.1,0,ENE,1.4,Aotizhongxin
659,2013,3,28,10,10,30,10,41,500,59,8.8,1017.6,-11.8,0,SE,1.4,Aotizhongxin
660,2013,3,28,11,13,35,10,43,500,52,9.5,1017.1,-8.6,0,N,3.4,Aotizhongxin
661,2013,3,28,12,10,39,10,26,500,67,10.7,1016.3,-10.8,0,NNW,2.7,Aotizhongxin
662,2013,3,28,13,13,50,13,15,500,81,11.2,1015,-8.1,0,WSW,5.1,Aotizhongxin
663,2013,3,28,14,17,17,10,10,400,87,12.7,1014.1,-9.1,0,W,3.5,Aotizhongxin
664,2013,3,28,15,9,24,9,9,400,88,13.8,1013.5,-14.2,0,NW,3.2,Aotizhongxin
665,2013,3,28,16,3,6,6,12,400,88,14.2,1013.5,-13,0,NW,1.9,Aotizhongxin
666,2013,3,28,17,10,14,9,15,400,86,12.9,1013.3,-14,0,WNW,1.7,Aotizhongxin
667,2013,3,28,18,10,14,9,15,500,82,9.5,1014.2,-2.8,0,WSW,3.9,Aotizhongxin
668,2013,3,28,19,49,146,14,42,700,62,8.5,1014.9,-1.9,0,SW,3.6,Aotizhongxin
669,2013,3,28,20,95,193,22,70,1100,40,8.2,1015.6,-1.9,0,SW,1.4,Aotizhongxin
670,2013,3,28,21,109,176,25,80,1300,33,6.4,1016.2,-2.2,0,S,0.4,Aotizhongxin
671,2013,3,28,22,108,159,26,93,1500,20,4.6,1016.1,-1.8,0,WSW,0.2,Aotizhongxin
672,2013,3,28,23,105,155,29,94,1399,12,2.8,1016,-2.3,0,NE,1,Aotizhongxin
673,2013,3,29,0,93,127,31,104,1300,5,2.1,1016.3,-3.8,0,NE,1.4,Aotizhongxin
674,2013,3,29,1,66,73,23,102,900,2,2.6,1016.6,-5.8,0,ENE,1.1,Aotizhongxin
675,2013,3,29,2,76,168,22,104,1000,2,2.2,1016.4,-5.7,0,ESE,0.4,Aotizhongxin
676,2013,3,29,3,84,151,24,102,1100,2,3.5,1016.3,-4.7,0,ENE,1.5,Aotizhongxin
677,2013,3,29,4,84,128,25,96,1100,2,3.2,1016.9,-6,0,NE,1.3,Aotizhongxin
678,2013,3,29,5,84,128,25,96,1300,2,2.2,1017.6,-5.9,0,NE,1.2,Aotizhongxin
679,2013,3,29,6,94,168,25,89,1399,2,2.6,1018,-5.8,0,NE,2,Aotizhongxin
680,2013,3,29,7,90,163,21,84,1600,2,4.2,1018.4,-4.5,0,NNE,1.5,Aotizhongxin
681,2013,3,29,8,91,158,45,86,2799,2,6.5,1018.8,-5.8,0,E,2.3,Aotizhongxin
682,2013,3,29,9,100,156,102,87,3299,4,7.9,1018.3,-7.4,0,NNE,1.4,Aotizhongxin
683,2013,3,29,10,100,156,102,88,NA,12.4236,8.7,1017.6,-7.9,0,ENE,2.3,Aotizhongxin
684,2013,3,29,11,73,102,61,76,2100,30,9.6,1016.3,-8.5,0,ENE,1.5,Aotizhongxin
685,2013,3,29,12,75,99,57,70,1899,40,9.1,1015.8,-7.2,0,E,1.9,Aotizhongxin
686,2013,3,29,13,88,146,58,65,2000,48,9.8,1014.9,-6.1,0,NW,0.4,Aotizhongxin
687,2013,3,29,14,113,161,61,82,2100,39,9.6,1014.4,-6.7,0,ESE,0.8,Aotizhongxin
688,2013,3,29,15,114,152,53,86,1899,39,9.5,1014.2,-5.2,0,ENE,1.7,Aotizhongxin
689,2013,3,29,16,108,146,49,93,1700,33,9.6,1014.1,-5.9,0,N,0.8,Aotizhongxin
690,2013,3,29,17,109,146,49,94,NA,27.6318,9.1,1013.9,-6,0,NE,2.5,Aotizhongxin
691,2013,3,29,18,91,131,54,93,1300,30,8.3,1014.3,-3.9,0,ENE,1.9,Aotizhongxin
692,2013,3,29,19,92,141,48,106,1200,22,7.5,1015,-1.5,0,ESE,2.4,Aotizhongxin
693,2013,3,29,20,93,237,41,101,1399,11,6,1016.1,-3.4,0,SE,2.3,Aotizhongxin
694,2013,3,29,21,70,136,48,81,1200,16,5.3,1016.7,-3.3,0,S,1.8,Aotizhongxin
695,2013,3,29,22,64,110,49,72,900,16,5.2,1016.7,-2.9,0,ESE,2,Aotizhongxin
696,2013,3,29,23,57,87,59,67,900,17,4.7,1017.1,-3.3,0,ENE,1.3,Aotizhongxin
697,2013,3,30,0,57,87,59,67,900,16,4.3,1017.1,-4.5,0,E,1.4,Aotizhongxin
698,2013,3,30,1,66,84,48,67,1500,13,3.8,1017,-5.7,0,ENE,2.2,Aotizhongxin
699,2013,3,30,2,60,90,54,70,2000,10,2.9,1016.8,-3.5,0,ENE,1.5,Aotizhongxin
700,2013,3,30,3,67,97,58,71,2100,8,2.9,1016.9,-4.3,0,ENE,1.8,Aotizhongxin
701,2013,3,30,4,71,99,74,74,2299,5,2.5,1016.7,-4.3,0,E,1.4,Aotizhongxin
702,2013,3,30,5,73,118,90,85,2700,3,2.6,1016.7,-6,0,NNE,0.4,Aotizhongxin
703,2013,3,30,6,66,103,87,84,2799,9,2.5,1017.4,-5.2,0,NNE,1.7,Aotizhongxin
704,2013,3,30,7,70,128,86,83,2799,9,4.1,1017.7,-4.9,0,N,0.7,Aotizhongxin
705,2013,3,30,8,82,145,94,92,2799,3,5.7,1018.4,-6.6,0,N,2.3,Aotizhongxin
706,2013,3,30,9,77,133,107,85,2600,14,7.3,1018.3,-5.8,0,NE,2.8,Aotizhongxin
707,2013,3,30,10,79,129,99,72,2399,31,8.4,1018.2,-5.5,0,SSW,1.3,Aotizhongxin
708,2013,3,30,11,79,129,99,72,2200,42,9.4,1017.6,-5.7,0,NE,2.1,Aotizhongxin
709,2013,3,30,12,92,134,86,62,2000,53,10.3,1016.6,-3.1,0,SE,1.7,Aotizhongxin
710,2013,3,30,13,81,108,74,46,1500,72,10.8,1015.7,-1.6,0,SSW,1.9,Aotizhongxin
711,2013,3,30,14,94,126,72,51,1600,76,10.9,1015,0,0,S,1.8,Aotizhongxin
712,2013,3,30,15,94,126,72,51,1500,75,10.8,1014.6,-0.7,0,SSE,2.4,Aotizhongxin
713,2013,3,30,16,95,123,49,46,900,72,10,1014.5,-0.5,0,SE,2.5,Aotizhongxin
714,2013,3,30,17,88,110,47,50,800,70,9,1015.1,-0.3,0,SSE,2.4,Aotizhongxin
715,2013,3,30,18,80,105,40,56,700,66,7.7,1015.5,0.9,0,S,1.7,Aotizhongxin
716,2013,3,30,19,84,98,28,56,700,57,6.8,1016.9,1.3,0,S,1.5,Aotizhongxin
717,2013,3,30,20,88,104,20,68,800,40,6.1,1017.6,1,0,SSE,1.4,Aotizhongxin
718,2013,3,30,21,88,104,20,68,800,27,5.5,1017.8,1.2,0,SSW,1.5,Aotizhongxin
719,2013,3,30,22,86,92,15,76,800,24,5.5,1017.9,1.6,0,SSW,1.8,Aotizhongxin
720,2013,3,30,23,92,96,12,85,800,13,5,1017.7,1.5,0,SSW,1.5,Aotizhongxin
721,2013,3,31,0,102,104,11,87,800,5,4.9,1017.9,1.6,0,SSW,1.3,Aotizhongxin
722,2013,3,31,1,108,117,11,85,900,3,4.8,1017.4,1.6,0,SW,1.8,Aotizhongxin
723,2013,3,31,2,110,111,11,87,1000,2,4.8,1016.9,2,0,WSW,1.1,Aotizhongxin
724,2013,3,31,3,96,115,10,78,1399,2,4.9,1016.4,2.1,0,SW,0.4,Aotizhongxin
725,2013,3,31,4,101,110,10,80,1399,2,4.8,1016.1,2.2,0,SSE,1.2,Aotizhongxin
726,2013,3,31,5,96,115,10,80,1399,2,4.5,1016,2.2,0,SSW,1.7,Aotizhongxin
727,2013,3,31,6,120,131,10,74,1300,2,4.4,1015.9,1.9,0,SE,1.4,Aotizhongxin
728,2013,3,31,7,132,146,10,71,1200,2,4.7,1016.4,2.2,0,S,0.7,Aotizhongxin
729,2013,3,31,8,132,146,10,71,1300,2,4.9,1016,2.4,0,SE,1.5,Aotizhongxin
730,2013,3,31,9,151,179,11,60,1399,2,5.4,1015.5,2.6,0,SE,1.3,Aotizhongxin
731,2013,3,31,10,151,179,11,60,1300,2,5.7,1014.8,2.3,0,SSW,0.6,Aotizhongxin
732,2013,3,31,11,187,223,13,53,1200,2,5.8,1014.2,2.6,0,NNE,1.6,Aotizhongxin
733,2013,3,31,12,205,231,14,57,1300,2,6.2,1012.9,2.5,0,N,2.4,Aotizhongxin
734,2013,3,31,13,212,222,16,65,1399,6,5.9,1011.9,2.5,0,N,2.9,Aotizhongxin
735,2013,3,31,14,221,230,22,73,1399,6,6,1010.5,2.8,0,NE,2,Aotizhongxin
736,2013,3,31,15,225,247,18,69,1300,2,6.7,1009.7,2.9,0,N,1.7,Aotizhongxin
737,2013,3,31,16,226,250,18,67,1300,7,6.9,1009.4,3,0,N,1.6,Aotizhongxin
738,2013,3,31,17,228,245,24,75,1399,8,6.3,1009.2,2.9,0,NNE,1.7,Aotizhongxin
739,2013,3,31,18,228,245,24,75,1399,3,5.7,1009.6,2.7,0,N,2.3,Aotizhongxin
740,2013,3,31,19,227,251,21,86,1500,2,5.6,1009.6,2.8,0,NE,1.3,Aotizhongxin
741,2013,3,31,20,235,239,16,81,1500,2,6.1,1009.8,2.7,0,NE,1.2,Aotizhongxin
742,2013,3,31,21,235,272,17,71,1600,2,5.9,1009.9,2.9,0,NNE,1.8,Aotizhongxin
743,2013,3,31,22,229,280,17,69,1700,2,6.5,1009.7,2.9,0,NE,2,Aotizhongxin
744,2013,3,31,23,225,268,16,70,1600,2,6.3,1009.1,3.1,0,NW,0.4,Aotizhongxin
745,2013,4,1,0,226,246,16,77,1600,2,6.6,1009.5,3.4,0,NE,0.8,Aotizhongxin
746,2013,4,1,1,233,253,18,76,1899,2,6.6,1008.6,3.9,0,ESE,0.7,Aotizhongxin
747,2013,4,1,2,240,272,19,72,1899,2,6.4,1008.6,4.1,0,E,1.1,Aotizhongxin
748,2013,4,1,3,242,267,20,78,2299,2,5.5,1007.9,3.5,0,E,0.8,Aotizhongxin
749,2013,4,1,4,242,267,20,78,2600,2,4.6,1007.5,3.1,0,ENE,0.5,Aotizhongxin
750,2013,4,1,5,238,246,22,80,3000,2,3.4,1007.9,2.5,0,NE,0.5,Aotizhongxin
751,2013,4,1,6,238,246,22,80,3200,2,5,1008.5,0.2,0,WNW,2.3,Aotizhongxin
752,2013,4,1,7,228,232,19,80,3299,2,11.9,1008.2,-4.3,0,NW,4,Aotizhongxin
753,2013,4,1,8,68,41,41,46,800,34,12.7,1009.2,-3.2,0,NW,5.1,Aotizhongxin
754,2013,4,1,9,16,93,21,17,400,58,11.9,1010,-2.7,0,N,4.8,Aotizhongxin
755,2013,4,1,10,13,57,15,12,300,61,12.2,1010.9,-3.6,0,NNW,6.7,Aotizhongxin
756,2013,4,1,11,20,71,21,15,400,57,14.7,1010.6,-3.2,0,N,4.3,Aotizhongxin
757,2013,4,1,12,27,66,22,18,600,62,15.7,1011.1,-4.8,0,NNW,5.2,Aotizhongxin
758,2013,4,1,13,36,46,20,14,700,86,16.1,1011.2,-6.9,0,NNW,7.3,Aotizhongxin
759,2013,4,1,14,34,45,19,13,800,100,16.7,1011.5,-7.8,0,NNW,6.2,Aotizhongxin
760,2013,4,1,15,43,77,23,24,800,84,16.5,1012.3,-7.9,0,N,6.3,Aotizhongxin
761,2013,4,1,16,43,77,23,24,700,103,15.9,1013,-9.2,0,NNE,4.5,Aotizhongxin
762,2013,4,1,17,15,17,14,14,700,103,14.6,1013.7,-8.8,0,N,2.7,Aotizhongxin
763,2013,4,1,18,13,17,10,16,700,96,12.8,1014.5,-10.3,0,NNE,2.6,Aotizhongxin
764,2013,4,1,19,13,14,8,18,600,84,11.5,1015.7,-10.1,0,NNE,1.4,Aotizhongxin
765,2013,4,1,20,10,16,5,25,500,69,10.4,1017.2,-11.6,0,NNE,2.4,Aotizhongxin
766,2013,4,1,21,14,17,5,27,400,65,9.9,1017.6,-16.4,0,NE,1.9,Aotizhongxin
767,2013,4,1,22,13,13,4,17,400,75,6,1017.6,-12.1,0,NE,1.1,Aotizhongxin
768,2013,4,1,23,13,6,4,17,400,72,3.4,1018.1,-10.3,0,S,0.5,Aotizhongxin
769,2013,4,2,0,3,6,3,20,400,74,5,1018,-12.5,0,NNE,1.3,Aotizhongxin
770,2013,4,2,1,10,11,3,25,400,66,1.7,1017.7,-3.8,0,WSW,1.3,Aotizhongxin
771,2013,4,2,2,9,12,6,63,400,29,0.5,1017.4,-6.6,0,W,0.6,Aotizhongxin
772,2013,4,2,3,9,12,6,63,500,2,0,1016.9,-7.1,0,SSW,0.7,Aotizhongxin
773,2013,4,2,4,17,59,7,99,700,2,1.1,1016.5,-2.3,0,SSW,1.4,Aotizhongxin
774,2013,4,2,5,55,59,11,95,1399,2,3.6,1016.6,0.5,0,WSW,1.2,Aotizhongxin
775,2013,4,2,6,102,249,12,88,1800,2,2.9,1016.5,0.5,0,WNW,1.2,Aotizhongxin
776,2013,4,2,7,118,146,13,82,2000,2,6.3,1016.2,-1.6,0,SW,0.5,Aotizhongxin
777,2013,4,2,8,126,147,43,84,2000,2,8.3,1015.6,-1,0,WNW,0.9,Aotizhongxin
778,2013,4,2,9,126,147,43,84,2200,6,10.6,1015.2,1.7,0,WSW,2.4,Aotizhongxin
779,2013,4,2,10,162,177,87,92,NA,22.0626,12.4,1014,-0.2,0,WSW,2.1,Aotizhongxin
780,2013,4,2,11,161,167,70,91,2000,40,14.3,1012.4,-0.2,0,SSW,1,Aotizhongxin
781,2013,4,2,12,145,155,60,77,1800,64,15.1,1011,0.9,0,S,3.6,Aotizhongxin
782,2013,4,2,13,131,145,48,55,1600,93,16.6,1009.4,-0.2,0,SSW,3.3,Aotizhongxin
783,2013,4,2,14,136,168,43,47,1399,107,17.7,1008,-0.6,0,SW,4.6,Aotizhongxin
784,2013,4,2,15,132,178,46,42,1300,126,18.2,1006.7,-0.6,0,SW,4.1,Aotizhongxin
785,2013,4,2,16,117,211,50,43,1200,121,17.5,1006.3,-1.2,0,SSW,3.1,Aotizhongxin
786,2013,4,2,17,134,206,65,54,1399,118,16.9,1005.8,-0.8,0,SW,2.6,Aotizhongxin
787,2013,4,2,18,135,207,65,55,1300,110,15.9,1005.6,-1.2,0,SSW,3.1,Aotizhongxin
788,2013,4,2,19,108,170,58,72,1200,76,15.2,1005.9,-1,0,SW,2.2,Aotizhongxin
789,2013,4,2,20,108,170,59,72,1100,83,13.6,1005.7,-1.2,0,SW,1.9,Aotizhongxin
790,2013,4,2,21,111,176,48,73,1100,64,10.6,1005.6,1.1,0,SW,1.4,Aotizhongxin
791,2013,4,2,22,111,168,56,80,1100,41,8.5,1005.5,0.9,0,S,0.1,Aotizhongxin
792,2013,4,2,23,124,227,58,99,1200,28,8.4,1005.3,0.6,0,WSW,1.4,Aotizhongxin
793,2013,4,3,0,124,227,58,99,1300,2,8.4,1004.7,0.1,0,SW,1,Aotizhongxin
794,2013,4,3,1,142,223,48,135,1700,2,7.6,1004.4,1.4,0,SW,1,Aotizhongxin
795,2013,4,3,2,142,223,48,135,1899,2,6.6,1004.3,0.9,0,SW,1.3,Aotizhongxin
796,2013,4,3,3,168,253,44,139,1800,2,6.5,1004.2,0.6,0,WSW,1.3,Aotizhongxin
797,2013,4,3,4,168,253,44,139,1600,2,5.9,1004.3,1,0,SW,1.3,Aotizhongxin
798,2013,4,3,5,147,214,37,120,1600,2,5.4,1004.8,0.4,0,WSW,1.2,Aotizhongxin
799,2013,4,3,6,154,229,32,114,1700,2,6.4,1005.4,0.3,0,WSW,1.3,Aotizhongxin
800,2013,4,3,7,153,238,42,108,1600,2,9.7,1006.1,0.3,0,W,2.5,Aotizhongxin
801,2013,4,3,8,154,205,63,97,1500,11,12.7,1006.3,-0.2,0,W,2,Aotizhongxin
802,2013,4,3,9,142,205,62,97,1500,22,15.7,1006.7,-0.5,0,NE,1.9,Aotizhongxin
803,2013,4,3,10,129,197,53,74,1300,58,18,1006.8,-1.3,0,ENE,3.6,Aotizhongxin
804,2013,4,3,11,129,197,53,74,1100,73,19.6,1006.6,2,0,ESE,1.4,Aotizhongxin
805,2013,4,3,12,157,263,61,80,1399,89,19.6,1006.3,2,0,SSE,3.4,Aotizhongxin
806,2013,4,3,13,173,275,65,63,1800,114,19.6,1005.9,2.4,0,ESE,1.3,Aotizhongxin
807,2013,4,3,14,208,351,102,93,3200,97,17.9,1006.2,1.8,0,S,3.4,Aotizhongxin
808,2013,4,3,15,180,358,100,70,2799,115,16.9,1006.5,0.9,0,S,4.1,Aotizhongxin
809,2013,4,3,16,122,251,67,60,1600,99,15.6,1007,-0.6,0,SSE,2.9,Aotizhongxin
810,2013,4,3,17,89,191,52,48,1100,95,14,1007.6,-0.9,0,SE,2.6,Aotizhongxin
811,2013,4,3,18,89,191,52,48,800,86,12.8,1008.3,-2.3,0,SSE,1.6,Aotizhongxin
812,2013,4,3,19,56,92,29,55,800,73,11.7,1009.3,-1.1,0,SSW,1.1,Aotizhongxin
813,2013,4,3,20,42,73,23,56,700,58,10,1009.9,-0.8,0,W,1.7,Aotizhongxin
814,2013,4,3,21,36,62,26,64,600,44,9.6,1010.4,-1.8,0,SSW,0.8,Aotizhongxin
815,2013,4,3,22,36,62,26,64,700,27,8.9,1009.8,-2.1,0,SSW,0.7,Aotizhongxin
816,2013,4,3,23,40,77,31,73,800,27,6.9,1010.3,-1.8,0,WSW,0.5,Aotizhongxin
817,2013,4,4,0,40,77,31,73,1200,30,7.1,1010.3,1,0,SSW,0.6,Aotizhongxin
818,2013,4,4,1,40,84,40,71,1600,35,8.7,1009.9,-2.6,0,SE,1.4,Aotizhongxin
819,2013,4,4,2,41,80,66,63,1700,38,8.7,1009.9,-2.6,0,S,1.4,Aotizhongxin
820,2013,4,4,3,48,94,82,70,2000,31,8.5,1009.7,-2.5,0,S,1.4,Aotizhongxin
821,2013,4,4,4,46,81,70,57,2000,40,8,1009.3,-3.8,0,SSW,1.7,Aotizhongxin
822,2013,4,4,5,46,81,70,57,2000,36,8,1009.3,-4.2,0,SSW,2.4,Aotizhongxin
823,2013,4,4,6,48,84,60,70,1899,26,8.2,1009.3,-3.7,0,SSW,1.9,Aotizhongxin
824,2013,4,4,7,63,119,98,78,2399,20,8.5,1009.7,-3.7,0,W,1.7,Aotizhongxin
825,2013,4,4,8,78,144,132,86,3000,15,9,1010,-3.6,0,WSW,1.8,Aotizhongxin
826,2013,4,4,9,80,138,126,91,2899,13,9.4,1010.3,-3.5,0,WNW,1.5,Aotizhongxin
827,2013,4,4,10,69,121,109,85,2700,23,9.5,1009.5,-3.8,0,NNE,0.7,Aotizhongxin
828,2013,4,4,11,74,130,102,85,2700,24,10.2,1008.5,-3.9,0,NNW,1.5,Aotizhongxin
829,2013,4,4,12,84,143,97,93,2600,20,10.5,1008.2,-4,0,NNW,1.1,Aotizhongxin
830,2013,4,4,13,84,143,97,93,2600,24,10.7,1007.2,-3.8,0,N,2.7,Aotizhongxin
831,2013,4,4,14,90,165,92,99,2600,18,8.3,1007.1,1.7,0.1,NNE,2.2,Aotizhongxin
832,2013,4,4,15,85,190,81,94,2399,21,6.8,1007.1,3.9,0,NNE,2,Aotizhongxin
833,2013,4,4,16,75,141,32,81,2000,20,6,1007.4,4.2,1.4,NNE,1.7,Aotizhongxin
834,2013,4,4,17,63,102,19,88,2100,12,5.8,1007.8,4,0.7,NE,1.8,Aotizhongxin
835,2013,4,4,18,63,102,19,88,2200,2,5.7,1008.5,4.2,1.3,NNE,1.9,Aotizhongxin
836,2013,4,4,19,83,85,14,106,2399,2,5.6,1009.3,4.6,1.9,NE,1.2,Aotizhongxin
837,2013,4,4,20,72,90,14,108,2399,2,5.6,1009.7,4.7,0.9,NE,1.3,Aotizhongxin
838,2013,4,4,21,72,90,14,108,NA,NA,5.7,1010.1,4.8,0.1,NE,1.7,Aotizhongxin
839,2013,4,4,22,76,86,13,96,2399,2,5.8,1010.1,5.1,0.7,N,0,Aotizhongxin
840,2013,4,4,23,80,88,13,90,2299,2,5.9,1010.7,5.3,1.1,NE,1.7,Aotizhongxin
841,2013,4,5,0,80,88,13,90,2299,2,5.9,1010.9,5.5,0.3,NE,1.2,Aotizhongxin
842,2013,4,5,1,84,91,13,85,2200,2,6.1,1011.4,5.7,0.2,E,0.7,Aotizhongxin
843,2013,4,5,2,88,89,13,81,2200,2,6.1,1011.5,5.7,0.4,NE,0.4,Aotizhongxin
844,2013,4,5,3,88,89,13,81,2200,2,6.3,1010.9,5.9,0.8,E,0.7,Aotizhongxin
845,2013,4,5,4,109,81,14,80,2000,2,6.2,1010.8,5.9,0.5,N,0.9,Aotizhongxin
846,2013,4,5,5,112,80,13,67,1899,2,6.1,1010.7,5.8,0.1,NE,0.9,Aotizhongxin
847,2013,4,5,6,112,79,13,67,1899,2,6.3,1010.9,6,0,ENE,1.6,Aotizhongxin
848,2013,4,5,7,116,87,13,64,2000,2,6.9,1011.4,6.3,0.1,NE,1.1,Aotizhongxin
849,2013,4,5,8,111,83,16,54,1800,2,8,1012.1,6.6,0,WSW,1.2,Aotizhongxin
850,2013,4,5,9,104,71,15,51,1800,8,9.7,1012.4,7.1,0,W,0.7,Aotizhongxin
851,2013,4,5,10,104,101,15,51,2000,9,12.1,1012.5,3.6,0,NNW,2.7,Aotizhongxin
852,2013,4,5,11,90,100,20,59,1600,20,13.1,1012.5,-2.4,0,WNW,3.8,Aotizhongxin
853,2013,4,5,12,26,26,28,24,700,48,13,1012.3,-3.8,0,WNW,3.5,Aotizhongxin
854,2013,4,5,13,26,26,28,24,400,65,13.4,1011.7,-4.8,0,NW,4.2,Aotizhongxin
